mixCode;loadSize;aggregate1_name;aggregate1_target;aggregate1_actual;aggregate2_name;aggregate2_target;aggregate2_actual;aggregate3_name;aggregate3_target;aggregate3_actual;total_cement_target;total_cement_actual;admixture1_name;admixture1_target;admixture1_actual;admixture2_name;admixture2_target;admixture2_actual;admixture3_name;admixture3_target;admixture3_actual;admixture4_name;admixture4_target;admixture4_actual;total_water_target;total_water_actual;ResistenciaConvertida;water_to_cement_ratio
C-6000-4-7-6;159.0;GRAVA FINA;0.0;0.0;GRAVA COMÚN;156774.0;156840.0;ARENA;124497.0;123285.0;71550.0;71253.0;WR155-CM;364.11;361.08;PLASTOL HR-CMB-100;146.28;141.54;MAPEPLAST R18A;0.0;0.0;DYNAMON SX;0.0;0.0;25281.0;25353.0;420.0;0.3558165971959075
C-6000-4-7-6-I;62.0;GRAVA;60976.0;60960.0;ARENA;49168.0;48940.0;N/A;0.0;0.0;28512.0;28530.0;PLASTOL HDCMB;56.96;56.56;EUCON RD12;110.4;110.0;MAPEPLAST R18A;0.0;0.0;DYNAMON;0.0;0.0;8720.0;8508.0;420.0;0.2982124079915878
C-6000-4-7-6-I-F;57.0;GRAVA;56274.0;56350.0;ARENA;45630.0;45490.0;N/A;0.0;0.0;26220.0;26214.0;PLASTOL HDCMB;0.0;0.0;EUCON RD12;0.0;0.0;MAPEPLAST;115.14;115.26;DYNAMON;64.0;63.96;7296.0;7218.0;420.0;0.275349050125887
C-6000-4-7-8;7.0;GRAVA;6444.0;6465.0;ARENA;5282.0;5270.0;ARENA CALIZA;0.0;0.0;3710.0;3710.0;EUCON WR 40;20.58;20.59;PLASTOL HR CM 200;25.96;26.0;AIRTOC D;0.0;0.0;EUCO ESTABILIZADOR 1;0.0;0.0;1462.0;1236.0;420.0;0.33315363881401616
C-7000-2-28-60;122.0;GRAVA;74644.0;74970.0;ARENA;129912.0;129540.0;N/A;0.0;0.0;64656.0;64666.0;PLASTOL HDCMB;239.12;226.52;EUCON RD12;203.8;203.1;MAPEPLAST R18A;0.0;0.0;DYNAMON;0.0;0.0;18588.0;18038.0;490.0;0.2789410200105156
C-7000-2-28-60;44.0;GRAVA FINA;27220.0;27140.0;GRAVA COMÚN;0.0;0.0;ARENA;46312.0;45890.0;23056.0;22906.0;EUCON RD 12;73.48;73.12;PLASTOL HR-CMB-100;86.2;81.6;MAPEPLAST R 11;0.0;0.0;DYNAMON SX;0.0;0.0;6948.0;6954.0;490.0;0.3035885794115079
C-7000-2-28-60;25.5;GRAVA FINA;15632.0;15660.0;GRAVA COMÚN;0.0;0.0;ARENA;26496.0;26290.0;13512.0;13448.0;EUCON RD 12;42.6;42.6;PLASTOL HR-CMB-100;49.96;50.76;MAPEPLAST R18A;0.0;0.0;DYNAMON SX;0.0;0.0;4512.0;4526.0;490.0;0.3365556216537775
C-7000-2-28-8;444.0;ARENA;347608.0;346840.0;"GRAVA 1""";0.0;0.0;GRAVA 1/2;402408.0;400550.0;222016.0;222082.0;EUCOESTABILIZADOR;1078.91;1006.92;PLASTOL HR PLUS;1323.14;1221.56;ISORETARD;0.0;0.0;PLASTOL 8000;0.0;0.0;56244.94;56216.0;490.0;0.2531317261191812
C-7000-2-28-8-COL;70.5;ARENA;69544.0;69610.0;"GRAVA 1""";0.0;0.0;GRAVA 1/2;54676.0;54690.0;34546.0;34582.0;ADIFLOW H 264;103.66;102.6;ADICONTROL 142;167.76;167.58;3;0.0;0.0;4;0.0;0.0;8968.0;8611.12;490.0;0.24900584118905786
C-7000-2-28-8-COL;87.5;ARENA;83476.0;82780.0;"GRAVA 1""";0.0;0.0;GRAVA 1/2;67418.0;67580.0;42876.0;42788.0;ESTABILIZADOR;0.0;0.0;PLASTOL HRDS 3000;0.0;0.0;ISORETARD;0.0;0.0;PLASTOL 4000;0.0;0.0;14396.0;13747.04;490.0;0.32128260259885966
C-7000-2-28-8-COL;53.5;GRAVA;41392.0;41500.0;ARENA;52610.0;52370.0;;0.0;0.0;26216.0;26252.0;PLASTOL HDCMB;74.88;74.24;EUCON WR155-CM;132.14;131.82;MAPEPLAST R18A;0.0;0.0;DYNAMON;0.0;0.0;7336.0;7124.0;490.0;0.27136980039616027
C-7000-2-28-8-COL;1327.5;GRAVA;1021958.0;1028280.0;ARENA;1285460.0;1280780.0;ARENA CALIZA;0.0;0.0;650472.0;650806.0;PLASTOL HDCMB;1327.4;1319.08;EUCON RD12;2628.38;2618.88;MAPEPLAST;0.0;0.0;DYNAMON;0.0;0.0;200218.0;194918.0;490.0;0.29950246309960266
C-7000-2-28-8-COL;66.0;GRAVA;50884.0;51010.0;ARENA;65178.0;64970.0;ARENA CALIZA;0.0;0.0;32340.0;32294.0;PLASTOL HDCMB;61.36;61.4;EUCON WR 155;168.96;76.96;MAPEPLAST;0.0;0.0;DYNAMON;0.0;0.0;8544.0;8406.0;490.0;0.26029603022233233
C-7000-2-28-8-COL;14.5;GRAVA;11248.0;11280.0;ARENA;14320.0;14280.0;N/A;0.0;0.0;7104.0;7112.0;PLASTOL HDCMB;20.28;20.08;EUCON WR155-CM;36.4;36.3;MAPEPLAST R18A;0.0;0.0;DYNAMON;0.0;0.0;1820.0;1754.0;490.0;0.2466254218222722
C-7000-2-28-8-COL;103.5;GRAVA FINA;79894.0;79730.0;GRAVA COMÚN;0.0;0.0;ARENA;98406.0;97860.0;50716.0;50174.0;EUCON RD 12;204.9;204.9;PLASTOL HR-CMB-100;103.5;100.6;MAPEPLAST R 11;0.0;0.0;DYNAMON SX;0.0;0.0;16176.0;16206.0;490.0;0.32299597401044366
C-7000-2-28-8-COL;179.5;GRAVA FINA;138454.0;138290.0;GRAVA COMÚN;0.0;0.0;ARENA;169700.0;168970.0;87950.0;87086.0;EUCON RD 12;355.38;351.82;PLASTOL HR-CMB-100;179.5;177.02;MAPEPLAST R18A;0.0;0.0;DYNAMON SX;0.0;0.0;30910.0;30830.0;490.0;0.35401786739544816
C-7000-2-28-8-COL;35.0;GRAVA FINA;27102.0;26960.0;GRAVA COMÚN;0.0;0.0;ARENA;33808.0;33770.0;17148.0;17194.0;EUCON WR 155 CM;89.6;88.7;PLASTOL HR-CMB-100;32.54;30.4;MAPEPLAST R 11;0.0;0.0;DYNAMON SX;0.0;0.0;5172.0;5186.0;490.0;0.301616843084797
C-7000-4-28-6;592.0;GRAVA;536392.0;536540.0;ARENA;527668.0;526180.0;N/A;0.0;0.0;263280.0;263132.0;PLASTOL HDCMB;347.2;346.84;EUCON RD12;1047.2;1045.12;MAPEPLAST;73.92;73.92;DYNAMON;0.0;0.0;79220.0;77838.0;490.0;0.2958135080491921
C-7000-4-28-6;48.0;GRAVA COMUN;19336.0;19300.0;GRAVA FINA;25292.0;25320.0;ARENA;37920.0;37850.0;25440.0;25414.0;ESTABILIZADOR;130.56;122.86;PLASTOL;135.36;0.28;ADITIVO 3;0.0;0.0;ADITIVO 4;0.0;0.0;6772.0;6792.0;490.0;0.2672542693003856
C-7000-4-28-6;524.0;GRAVA FINA;0.0;0.0;GRAVA COMÚN;472364.0;471560.0;ARENA;456544.0;453560.0;233180.0;231782.0;EUCON RD 12;979.88;685.1;PLASTOL HR-CMB-100;324.88;311.3;MAPEPLAST R 11;0.0;0.0;DYNAMON SX;0.0;0.0;82936.0;83180.0;490.0;0.35887169840626104
C-7000-4-28-6;24.0;GRAVA FINA;6784.0;6680.0;GRAVA COMÚN;15560.0;15490.0;ARENA;18592.0;18790.0;12720.0;12670.0;EUCON WR 155 CM;44.16;41.92;PLASTOL HR-CMB-100;57.84;56.16;MAPEPLAST R 11;0.0;0.0;DYNAMON SX;0.0;0.0;3728.0;3736.0;490.0;0.29486977111286505
C-7000-4-28-6-CLG;1136.0;GRAVA FINA;327082.0;325042.0;GRAVA COMÚN;764620.0;764924.0;ARENA;844854.0;845484.0;587080.0;586968.0;ESTABILIZADOR;3265.48;3277.1;PLASTOL;3037.24;3029.14;ADITIVO 3;16.0;0.0;ADITIVO 4;0.0;0.0;179748.0;179366.0;490.0;0.30558054272123863
C-7000-4-28-6-CLG;624.0;GRAVA FINA;0.0;0.0;GRAVA COMÚN;604372.0;603990.0;ARENA;488012.0;486990.0;278928.0;279140.0;EUCON WR 155 CM;838.8;836.32;PLASTOL HR-CMB-100;198.0;189.74;MAPEPLAST R 11;607.6;604.24;DYNAMON SX;224.0;217.72;97892.0;97498.0;490.0;0.3492799312173103
C-7000-4-28-8-CLG;304.0;ARENA;228408.0;228950.0;"GRAVA 1""";177384.0;177400.0;GRAVA 1/2;119472.0;120170.0;152000.0;152158.0;EUCOESTABILIZADOR;738.72;743.66;PLASTOL HR PLUS;808.64;802.96;ISORETARD;0.0;0.0;PLASTOL 8000;0.0;0.0;39875.28;37552.0;490.0;0.24679609353435245
C-7000-4-28-8-CLG;820.0;GRAVA FINA;320174.0;317600.0;GRAVA COMÚN;475012.0;476600.0;ARENA;604768.0;609710.0;410000.0;409716.0;ESTABILIZADOR;2114.96;2196.76;PLASTOL;2181.2;2181.18;ADITIVO 3;0.0;0.0;ADITIVO 4;0.0;0.0;124454.0;122770.0;490.0;0.2996465844633844
C-7000-4-7-6;9.0;GRAVA;8106.0;8130.0;ARENA;7647.0;7800.0;N/A;0.0;0.0;4410.0;4368.0;PLASTOL HDCMB;6.57;6.42;EUCON RD12;18.54;18.45;MAPEPLAST R18A;0.0;0.0;DYNAMON;0.0;0.0;1284.0;1203.0;490.0;0.27541208791208793
C-8000-1-28-9;80.25;GRAVA;71667.0;71780.0;ARENA;57872.0;57550.0;---;0.0;0.0;47348.0;47408.0;EUCON WR 340;243.96;242.69;PLASTOL HR-CM 200;378.78;376.73;---;1200.0;0.0;---;0.0;0.0;7113.0;7019.0;560.0;0.148055180560243
C-8000-2-28-6;24.0;GRAVA FINA;23256.0;23260.0;GRAVA COMÚN;0.0;0.0;ARENA;17140.0;17210.0;12120.0;11990.0;EUCON WR 155 CM;66.72;33.04;PLASTOL HR-CMB-100;13.92;13.46;MAPEPLAST R 11;0.0;0.0;DYNAMON SX;0.0;0.0;4268.0;3900.0;560.0;0.32527105921601335
C-800-0-28-4;156.0;GRAVA;0.0;0.0;ARENA;277698.0;277005.0;N/A;0.0;0.0;33204.0;33291.0;PLASTOL HDCMB;59.1;59.07;EUCON RD12;139.92;139.53;MAPEPLAST;0.0;0.0;DYNAMON;0.0;0.0;26328.0;26112.0;56.0;0.7843561322880057
C-800-0-28-4;104.0;GRAVA;0.0;0.0;ARENA;185132.0;184670.0;N/A;0.0;0.0;22136.0;22194.0;PLASTOL HDCMB;39.4;39.38;EUCON RD12;93.28;93.02;MAPEPLAST;0.0;0.0;DYNAMON;0.0;0.0;17552.0;17408.0;60.0;0.7843561322880057
C-800-0-28-4;286.5;GRAVA FINA;0.0;0.0;GRAVA COMÚN;0.0;0.0;ARENA;494586.0;492045.0;60168.0;58695.0;EUCON RD 12;252.12;237.99;PLASTOL HR-CMB-100;100.26;90.78;MAPEPLAST R 11;0.0;0.0;DYNAMON SX;0.0;0.0;54336.0;54417.0;56.0;0.927114745719397
C-800-0-28-4;191.0;GRAVA FINA;0.0;0.0;GRAVA COMÚN;0.0;0.0;ARENA;329724.0;328030.0;40112.0;39130.0;EUCON RD 12;168.08;158.66;PLASTOL HR-CMB-100;66.84;60.52;MAPEPLAST R 11;0.0;0.0;DYNAMON SX;0.0;0.0;36224.0;36278.0;60.0;0.927114745719397
C-8000-4-28-6;133.0;GRAVA FINA;0.0;0.0;GRAVA COMÚN;115374.0;115580.0;ARENA;110126.0;109490.0;68492.0;67998.0;EUCON RD 12;264.68;260.6;PLASTOL HR-CMB-100;222.08;218.6;MAPEPLAST R18A;0.0;0.0;DYNAMON SX;0.0;0.0;22142.0;22200.0;560.0;0.326480190593841
C-8500-1-28-9;61.5;GRAVA;51774.0;51680.0;ARENA;40700.0;40375.0;---;0.0;0.0;40980.0;41076.0;EUCON WR 340;204.94;204.59;PLASTOL HR-CM 200;327.84;327.71;---;0.0;0.0;---;0.0;0.0;11244.0;11141.0;595.0;0.27122894147434023
C-8500-1-28-9;53.5;GRAVA;45198.0;44945.0;ARENA;34211.0;33705.0;---;0.0;0.0;36388.0;36387.0;EUCON WR 340;181.95;181.92;PLASTOL HR-CM 200;291.08;290.33;AIRTOD;0.0;0.0;---;0.0;0.0;9887.0;9076.0;595.0;0.24942974139115617
D 210 400 000;15.0;GRAVA;11852.0;11850.0;ARENA;13676.0;13660.0;ARENA CALIZA;0.0;0.0;5864.0;5874.0;EUCON WR 40;32.24;32.31;PLASTOL HR CM 200;55.64;55.74;AIRTOC D;0.0;0.0;EUCO ESTABILIZADOR 1;0.0;0.0;3496.0;3284.0;210.0;0.5590738849165815
D 280 400 000;330.5;GRAVA;281660.0;281965.0;ARENA;289509.0;289085.0;ARENA CALIZA;0.0;0.0;149180.0;149271.0;EUCON WR 40;820.36;806.53;PLASTOL HR CM 200;1415.78;1381.33;AIRTOC D;0.0;0.0;EUCO ESTABILIZADOR 1;0.0;0.0;70333.0;63234.0;280.0;0.42361878730630864
E 280 400 000;285.25;GRAVA;225918.0;228595.0;ARENA;247096.0;246845.0;ARENA CALIZA;0.0;0.0;127502.0;127612.0;EUCON WR 40;698.91;691.84;PLASTOL HR CM 200;1146.74;1134.34;AIRTOC D;0.0;0.0;EUCO ESTABILIZADOR 1;0.0;0.0;66105.0;52243.0;280.0;0.4093893991160706
F 280 300 000;236.0;GRAVA;197709.0;199980.0;ARENA;205167.0;204880.0;ARENA CALIZA;0.0;0.0;98176.0;98321.0;EUCON WR 40;587.83;588.41;PLASTOL HR CM 200;882.56;884.46;AIRTOC D;0.0;0.0;EUCO ESTABILIZADOR 1;0.0;0.0;52598.0;48800.0;280.0;0.4963334384312609
F-035-4-1-6;13.0;GRAVA;13672.0;13580.0;ARENA;8976.0;8930.0;---;0.0;0.0;6176.0;6190.0;EUCON WR 340;0.0;0.0;PLASTOL HR-CM 200;43.28;43.22;---;0.0;0.0;---;0.0;0.0;2076.0;2088.0;356.902;0.3373182552504039
F-035-4-28-4;3211.6;GRAVA;3340432.0;3328280.0;ARENA;2715372.0;2720840.0;---;0.0;0.0;1074920.0;1077892.0;EUCON WR 340;4797.0;4735.88;PLASTOL HR-CM 200;6455.56;6332.2;---;0.0;0.0;---;0.0;0.0;447596.0;433288.0;356.902;0.4019771925202154
F-035-4-28-4;1079.8;GRAVA;1116136.0;1114840.0;ARENA;897920.0;896040.0;ARENA CALIZA;0.0;0.0;367132.0;366508.0;MAPEPLAST AC12;0.0;0.0;DYNAMON SXA-CO;0.0;0.0;EUCO ESTABILIZADOR 1;1619.68;1617.6;PLASTOL HMR 200;2016.0;1974.28;169296.0;166736.0;356.902;0.45493140668143667
F-035-4-28-4;173.6;GRAVA;178132.0;177420.0;ARENA;145768.0;144160.0;ARENA CALIZA;0.0;0.0;61984.0;61788.0;SR100;199.56;200.2;SX;260.44;262.68;ADMX3;0.0;0.0;ADMX4;0.0;0.0;23132.0;23076.0;356.902;0.37347057681103124
F-035-4-28-4;374.0;GRAVA;376960.0;375900.0;ARENA;307652.0;306100.0;ARENA CALIZA;0.0;0.0;137244.0;137032.0;SR100;0.0;0.0;SX;0.0;0.0;EUCON WR390;602.24;602.76;PLASTOL HMR 200;820.0;822.16;58556.0;56796.0;356.902;0.41447253196333705
F-035-4-28-4;75.2;GRAVA;73776.0;73280.0;ARENA;68752.0;68200.0;N/A;0.0;0.0;25568.0;25600.0;DYNAMON EASY 50;0.0;0.0;MAPETARD SD 180;0.0;0.0;EUCON WR 340;115.08;115.28;PLASTOL HMR 200;156.0;152.96;12312.0;12304.0;356.902;0.480625
F-035-4-28-4;16.8;GRAVA;17408.0;17300.0;ARENA;15664.0;15540.0;N/A;0.0;0.0;5712.0;5712.0;EUCON WR 340;25.12;24.76;PLASTOL HR-CM 200;34.28;34.2;ESTABILIZADOR;0.0;0.0;AIRTOC;0.0;0.0;1856.0;1420.0;356.902;0.24859943977591037
F-035-4-28-4;1577.0;GRAVA 3/4;1723768.0;1726400.0;ARENA;1275540.0;1278380.0;---;0.0;0.0;505976.0;506364.0;WR 340;2400.72;2281.6;PLASTOL CM 200;3035.76;2884.76;AIRTOC;0.0;0.0;EUCOESTABILIZADOR;0.0;0.0;213552.0;200204.0;356.902;0.39537565861712126
F-035-4-28-4;1375.8;GRAVA 3/4;1515104.0;1519300.0;ARENA;1137780.0;1160100.0;---;0.0;0.0;458240.0;457816.0;WR 340;2238.04;2201.48;PLASTOL CM 200;2749.4;2755.0;EUCOESTABILIZADOR;356.28;304.52;AIRTOC;0.0;0.0;176656.0;170612.0;356.902;0.3726650007863421
F-035-4-28-4;146.0;GRAVA 3/4;145712.0;149840.0;ARENA;135472.0;135540.0;N/A;0.0;0.0;49640.0;49800.0;WR 340;233.28;233.48;PLASTOL CM 200;297.84;298.48;EUCOESTABILIZADOR;0.0;0.0;AIRTOC;0.0;0.0;19576.0;19808.0;356.902;0.3977510040160643
F-035-4-28-5;36.0;GRAVA;37680.0;38800.0;ARENA;30516.0;30320.0;---;0.0;0.0;12240.0;12256.0;EUCON WR 340;54.0;53.6;PLASTOL HR-CM 200;79.56;79.38;AIRTOD;0.0;0.0;---;0.0;0.0;5636.0;5632.0;356.902;0.4595300261096606
F-035-4-28-6;290.0;GRAVA;305064.0;303800.0;ARENA;251644.0;261900.0;---;0.0;0.0;97148.0;97076.0;EUCON WR 340;408.76;406.0;PLASTOL HR-CM 200;681.48;671.12;---;0.0;0.0;---;0.0;0.0;30540.0;32600.0;356.902;0.33581935802876095
F-035-4-28-6;52.0;GRAVA;51632.0;51400.0;ARENA;47096.0;47080.0;ARENA CALIZA;0.0;0.0;15336.0;15360.0;EUCON 340;67.6;68.8;PLASTOL;67.6;68.16;ESTABILIZADOR;0.0;0.0;ADMX4;0.0;0.0;6996.0;7108.0;356.902;0.4627604166666667
F-035-4-28-6;212.0;GRAVA;220808.0;220700.0;ARENA;154864.0;154540.0;ARENA CALIZA;0.0;0.0;71000.0;71092.0;EUCON WR 40;283.68;284.32;PLASTOL HR CM 200;315.84;317.68;AIRTOC D;0.0;0.0;EUCO ESTABILIZADOR 1;0.0;0.0;41152.0;41064.0;356.902;0.5776177347662185
F-035-4-28-6;51.6;GRAVA;54016.0;54140.0;ARENA;44456.0;44340.0;ARENA CALIZA;0.0;0.0;17544.0;17540.0;MAPEPLAST N32;0.0;0.0;MAPETARD SD180;0.0;0.0;EUCO ESTABILIZADOR 1;77.44;77.44;PLASTOL HMR 200;120.0;122.6;7352.0;7344.0;356.902;0.4187001140250855
F-035-4-28-6;136.0;GRAVA 3/4;149920.0;149960.0;ARENA;127372.0;127520.0;---;0.0;0.0;43520.0;43540.0;WR 340;206.72;206.44;PLASTOL CM 200;301.92;302.32;AIRTOC;0.0;0.0;EUCOESTABILIZADOR;0.0;0.0;7360.0;5864.0;356.902;0.13468075333027102
F-035-4-28-6;32.0;GRAVA 3/4;35168.0;36620.0;ARENA;26408.0;26360.0;---;0.0;0.0;10880.0;10868.0;WR 340;51.2;51.16;PLASTOL CM 200;76.16;76.24;EUCOESTABILIZADOR;0.0;0.0;AIRTOC;0.0;0.0;4024.0;3996.0;356.902;0.36768494663231505
F-035-4-28-6;80.0;GRAVA 3/4;79680.0;79640.0;ARENA;73472.0;74000.0;N/A;0.0;0.0;27200.0;27184.0;WR 340;127.8;127.64;PLASTOL CM 200;190.4;190.64;EUCOESTABILIZADOR;0.0;0.0;AIRTOC;0.0;0.0;11568.0;11516.0;356.902;0.4236315479693938
F-035-4-3-4;4291.32;GRAVA;4502391.0;4496280.0;ARENA;3157119.0;3273825.0;---;0.0;0.0;1901007.0;1905255.0;EUCON WR 340;8282.34;8195.85;PLASTOL HR-CM 200;11457.72;11275.59;---;0.0;0.0;---;0.0;0.0;635580.0;600288.0;356.902;0.3150696363478904
F-035-4-3-4;103.5;GRAVA;109986.0;112440.0;ARENA;79614.0;78750.0;---;0.0;0.0;45018.0;45093.0;EUCON WR 340;197.64;196.83;PLASTOL HR-CM 200;270.18;255.93;---;0.0;0.0;AIRTOD;0.0;0.0;14097.0;13098.0;356.902;0.29046636950302707
F-035-4-3-4;6251.97;GRAVA;6647970.0;6651030.0;ARENA;4710684.0;4740435.0;---;0.0;0.0;2719548.0;2726391.0;EUCON WR 340;11940.0;11843.82;PLASTOL HR-CM 200;16317.69;16194.45;AIRTOD;0.0;0.0;---;0.0;0.0;945393.0;904116.0;356.902;0.3316164115858657
F-035-4-3-4;40.5;GRAVA;41148.0;41130.0;ARENA;29604.0;29520.0;ARENA CALIZA;0.0;0.0;19440.0;19392.0;MAPEPLAST AC12;0.0;0.0;DYNAMON SXA-CO;0.0;0.0;EUCO ESTABILIZADOR 1;85.44;85.41;PLASTOL HMR 200;117.0;82.2;5832.0;5835.0;356.902;0.30089727722772275
F-035-4-3-4;75.0;GRAVA;79299.0;79215.0;ARENA;56799.0;57210.0;ARENA CALIZA;0.0;0.0;33000.0;32904.0;MAPEPLAST N32;0.0;0.0;MAPETARD SD180;0.0;0.0;EUCO ESTABILIZADOR 1;148.44;113.07;PLASTOL HMR 200;198.0;181.92;11217.0;11208.0;356.902;0.3406272793581328
F-035-4-3-4;61.5;GRAVA;62625.0;62595.0;ARENA;45012.0;44460.0;ARENA CALIZA;0.0;0.0;28905.0;28899.0;SR100;92.85;93.99;SX;121.74;122.61;ADMX3;0.0;0.0;ADMX4;0.0;0.0;9399.0;9363.0;356.902;0.3239904494965224
F-035-4-3-4;362.7;GRAVA;357141.0;362055.0;ARENA;321486.0;339375.0;N/A;0.0;0.0;157767.0;158046.0;EUCON WR 340;694.32;690.18;PLASTOL HR-CM 200;946.71;929.1;ESTABILIZADOR;0.0;0.0;AIRTOC;0.0;0.0;44265.0;41790.0;356.902;0.264416688812118
F-035-4-3-4;234.9;GRAVA 3/4;252723.0;253020.0;ARENA;174903.0;177150.0;---;0.0;0.0;99117.0;99126.0;WR 340;466.71;466.98;PLASTOL CM 200;594.75;595.05;AIRTOC;0.0;0.0;EUCOESTABILIZADOR;0.0;0.0;30525.0;29997.0;356.902;0.3026148538224078
F-035-4-3-6;236.8;GRAVA;252572.0;251010.0;ARENA;183008.0;182140.0;---;0.0;0.0;101520.0;101558.0;EUCON WR 340;450.74;443.94;PLASTOL HR-CM 200;706.58;603.92;---;0.0;0.0;---;0.0;0.0;24828.0;22850.0;356.902;0.2249945843754308
F-035-4-7-4;1871.6;GRAVA;1942956.0;1947660.0;ARENA;1500850.0;1537830.0;---;0.0;0.0;719990.0;721356.0;EUCON WR 340;3224.18;3182.54;PLASTOL HR-CM 200;4320.14;4162.18;---;0.0;0.0;---;0.0;0.0;266292.0;256440.0;356.902;0.35549714703974183
F-035-4-7-4;102.2;GRAVA;102024.0;101980.0;ARENA;78984.0;79450.0;ARENA CALIZA;0.0;0.0;42618.0;42582.0;MAPEPLAST AC12;0.0;0.0;DYNAMON SXA-CO;0.0;0.0;EUCO ESTABILIZADOR 1;187.02;169.46;PLASTOL HMR 200;258.0;255.28;17676.0;17668.0;356.902;0.41491710112254004
F-035-4-7-4;15.8;GRAVA;16320.0;16230.0;ARENA;12568.0;12600.0;ARENA CALIZA;0.0;0.0;6432.0;6390.0;SR100;20.7;20.98;SX;27.02;27.26;ADMX3;0.0;0.0;ADMX4;0.0;0.0;2016.0;2010.0;356.902;0.3145539906103286
F-035-4-7-4;17.8;GRAVA;17850.0;18010.0;ARENA;13782.0;13780.0;ARENA CALIZA;0.0;0.0;7420.0;7412.0;SR100;0.0;0.0;SX;0.0;0.0;EUCON WR390;32.6;32.6;PLASTOL HMR 200;44.0;44.56;2974.0;2964.0;356.902;0.39989206691851054
F-035-4-7-4;12.0;GRAVA;11772.0;11670.0;ARENA;10480.0;10340.0;N/A;0.0;0.0;4680.0;4682.0;DYNAMON EASY 50;0.0;0.0;MAPETARD SD 180;0.0;0.0;EUCON WR 340;21.04;21.0;PLASTOL HMR 200;28.0;28.02;1928.0;1926.0;356.902;0.41136266552755235
F-035-4-7-4;34.2;GRAVA;35322.0;36830.0;ARENA;30138.0;38300.0;N/A;0.0;0.0;13338.0;13416.0;EUCON WR 340;58.68;58.08;PLASTOL HR-CM 200;80.02;72.24;ESTABILIZADOR;0.0;0.0;AIRTOC;0.0;0.0;4138.0;4002.0;356.902;0.2983005366726296
F-035-4-7-6;94.0;GRAVA;96992.0;96710.0;ARENA;74308.0;73890.0;---;0.0;0.0;36660.0;36680.0;EUCON WR 340;161.68;161.22;PLASTOL HR-CM 200;256.64;262.42;---;0.0;0.0;---;0.0;0.0;14632.0;14580.0;356.902;0.3974918211559433
F-036-3-28-6;514.5;GRAVA DE 3/4;531392.0;531380.0;ARENA;465848.0;465555.0;ARENA CALIZA;0.0;0.0;142753.0;143010.0;EUCON WR155CM;758.75;762.02;PLASTOL HR 100;162.03;160.89;ADMX3;0.0;0.0;ADMX4;0.0;0.0;78413.0;77881.0;367.0992;0.544584294804559
F-036-3-28-6;112.5;GRAVA DE 3/4;114024.0;114725.0;ARENA;113306.0;113500.0;ARENA CALIZA;0.0;0.0;30939.0;30860.0;EUCON WR60;114.75;121.48;PLASTOL 8000;77.61;78.53;ADMX3;0.0;0.0;ADMX4;0.0;0.0;8018.0;5695.0;367.0992;0.1845430978613091
F-036-3-3-6;3.5;GRAVA DE 3/4;3633.0;3610.0;ARENA;2963.0;2960.0;ARENA CALIZA;0.0;0.0;1225.0;1242.0;EUCON WR155CM;6.51;6.33;PLASTOL HR 100;1.4;1.23;ADMX3;0.0;0.0;ADMX4;0.0;0.0;495.0;467.0;367.0992;0.37600644122383253
F-036-3-3-6;4.5;GRAVA DE 3/4;4685.0;4805.0;ARENA;3905.0;3920.0;ARENA CALIZA;0.0;0.0;1620.0;1630.0;EUCON WR60;6.03;7.08;PLASTOL 8000;4.19;4.11;ADMX3;0.0;0.0;ADMX4;0.0;0.0;491.0;382.0;367.0992;0.2343558282208589
F-036-4-28-4;128.0;GRAVA;133120.0;132780.0;ARENA;108672.0;109920.0;---;0.0;0.0;44152.0;45172.0;EUCON WR 340;194.56;193.68;PLASTOL HR-CM 200;264.88;264.0;---;0.0;0.0;---;0.0;0.0;16388.0;15708.0;367.0992;0.34773753652705214
F-036-4-28-4;477.0;GRAVA;500148.0;497200.0;ARENA;403292.0;400040.0;---;0.0;0.0;164564.0;164980.0;EUCON WR 340;725.04;720.64;PLASTOL HR-CM 200;987.32;985.16;AIRTOD;0.0;0.0;---;0.0;0.0;72972.0;72560.0;367.0992;0.4398108861680204
F-036-4-28-4;152.0;GRAVA;155420.0;155220.0;ARENA;125972.0;125400.0;ARENA CALIZA;0.0;0.0;51680.0;51600.0;MAPEPLAST AC12;0.0;0.0;DYNAMON SXA-CO;0.0;0.0;EUCO ESTABILIZADOR 1;228.0;228.0;PLASTOL HMR 200;304.0;309.52;25804.0;23084.0;367.0992;0.44736434108527134
F-036-4-28-4;245.2;GRAVA;250640.0;250320.0;ARENA;198728.0;198860.0;ARENA CALIZA;0.0;0.0;86944.0;86764.0;MAPEPLAST AC12;0.0;0.0;DYNAMON SXA-CO;0.0;0.0;EUCON WR390;383.44;382.96;PLASTOL HMR 200;524.0;521.36;42104.0;39648.0;367.0992;0.4569637176709234
F-036-4-28-4;468.0;GRAVA 3/4;507108.0;507100.0;ARENA;375800.0;376480.0;---;0.0;0.0;151520.0;151768.0;WR 340;698.48;696.84;PLASTOL CM 200;909.12;878.88;AIRTOC;0.0;0.0;EUCOESTABILIZADOR;0.0;0.0;69444.0;67444.0;367.0992;0.444388803963945
